id,text,cleaned_text,tokens,stemmed_tokens,lemmatized_tokens,createdAt,Aspect,Sentiment
1795016902026068224,"Who’d have thought one franchise

https://t.co/okmU9WM71e 🥤🍓

“What the McDonald’s operator did in Israel was an example of such individual action; it was not a global decision, nor was it approved by any of the other local operators, especially those in our region,” they said.","whod have thought one franchise

 

what the mcdonalds operator did in israel was an example of such individual action it was not a global decision nor was it approved by any of the other local operators especially those in our region they said","['whod', 'thought', 'one', 'franchise', 'mcdonalds', 'operator', 'israel', 'example', 'individual', 'action', 'global', 'decision', 'approved', 'local', 'operators', 'especially', 'region', 'said']","['whod', 'thought', 'one', 'franchis', 'mcdonald', 'oper', 'israel', 'exampl', 'individu', 'action', 'global', 'decis', 'approv', 'local', 'oper', 'especi', 'region', 'said']","['whod', 'thought', 'one', 'franchise', 'mcdonalds', 'operator', 'israel', 'example', 'individual', 'action', 'global', 'decision', 'approved', 'local', 'operator', 'especially', 'region', 'said']",Mon May 27 08:59:13 +0000 2024,Conflict,NEGATIVE
1795006814855057920,"@thatbrowngirlxo Can someone provide evidence that McD or SB actually funds Israel? A simple google search shows that’s not the case, maybe local Israeli ones do, but McDonald’s in other places actually donate to Palestinian aid. “Boycotting” in Muslim countries is stupid and uneducated.", can someone provide evidence that mcd or sb actually funds israel a simple google search shows thats not the case maybe local israeli ones do but mcdonalds in other places actually donate to palestinian aid boycotting in muslim countries is stupid and uneducated,"['someone', 'provide', 'evidence', 'mcd', 'sb', 'actually', 'funds', 'israel', 'simple', 'google', 'search', 'shows', 'thats', 'case', 'maybe', 'local', 'israeli', 'ones', 'mcdonalds', 'places', 'actually', 'donate', 'palestinian', 'aid', 'boycotting', 'muslim', 'countries', 'stupid', 'uneducated']","['someon', 'provid', 'evid', 'mcd', 'sb', 'actual', 'fund', 'israel', 'simpl', 'googl', 'search', 'show', 'that', 'case', 'mayb', 'local', 'isra', 'one', 'mcdonald', 'place', 'actual', 'donat', 'palestinian', 'aid', 'boycot', 'muslim', 'countri', 'stupid', 'uneduc']","['someone', 'provide', 'evidence', 'mcd', 'sb', 'actually', 'fund', 'israel', 'simple', 'google', 'search', 'show', 'thats', 'case', 'maybe', 'local', 'israeli', 'one', 'mcdonalds', 'place', 'actually', 'donate', 'palestinian', 'aid', 'boycotting', 'muslim', 'country', 'stupid', 'uneducated']",Mon May 27 08:19:08 +0000 2024,Boycott,NEGATIVE
1794999398356902400,"@ShaykhSulaiman If Israel invades all Rich Arab nations including Jordan. I will post 'Didn't we tell  you? So how does that feel now?' on each and every video regarding this.

If Arabs in Middle East had even 1% power, McDonald's/Starbucks would have been shut down before January 2024 https://t.co/iJfUsh3Fo3"," if israel invades all rich arab nations including jordan i will post didnt we tell  you so how does that feel now on each and every video regarding this

if arabs in middle east had even  power mcdonaldsstarbucks would have been shut down before january  ","['israel', 'invades', 'rich', 'arab', 'nations', 'including', 'jordan', 'post', 'didnt', 'tell', 'feel', 'every', 'video', 'regarding', 'arabs', 'middle', 'east', 'even', 'power', 'mcdonaldsstarbucks', 'would', 'shut', 'january']","['israel', 'invad', 'rich', 'arab', 'nation', 'includ', 'jordan', 'post', 'didnt', 'tell', 'feel', 'everi', 'video', 'regard', 'arab', 'middl', 'east', 'even', 'power', 'mcdonaldsstarbuck', 'would', 'shut', 'januari']","['israel', 'invades', 'rich', 'arab', 'nation', 'including', 'jordan', 'post', 'didnt', 'tell', 'feel', 'every', 'video', 'regarding', 'arab', 'middle', 'east', 'even', 'power', 'mcdonaldsstarbucks', 'would', 'shut', 'january']",Mon May 27 07:49:40 +0000 2024,Conflict,NEGATIVE
1794957375948079360,@Chuymii @McDonalds If you believe that the parent company has NO control over the franchise then I have a bridge to sell you. And btw same McDonald’s forced the Egyptian franchise to fire an Egyptian singer from an Ad coz he made a song named I hate Israel.,  if you believe that the parent company has no control over the franchise then i have a bridge to sell you and btw same mcdonalds forced the egyptian franchise to fire an egyptian singer from an ad coz he made a song named i hate israel,"['believe', 'parent', 'company', 'control', 'franchise', 'bridge', 'sell', 'btw', 'mcdonalds', 'forced', 'egyptian', 'franchise', 'fire', 'egyptian', 'singer', 'ad', 'coz', 'made', 'song', 'named', 'hate', 'israel']","['believ', 'parent', 'compani', 'control', 'franchis', 'bridg', 'sell', 'btw', 'mcdonald', 'forc', 'egyptian', 'franchis', 'fire', 'egyptian', 'singer', 'ad', 'coz', 'made', 'song', 'name', 'hate', 'israel']","['believe', 'parent', 'company', 'control', 'franchise', 'bridge', 'sell', 'btw', 'mcdonalds', 'forced', 'egyptian', 'franchise', 'fire', 'egyptian', 'singer', 'ad', 'coz', 'made', 'song', 'named', 'hate', 'israel']",Mon May 27 05:02:41 +0000 2024,Conflict,NEGATIVE
1794942210305396992,Every time I crazy McDonald’s I just remember how they support Israel and then I’m not even hungry anymore,every time i crazy mcdonalds i just remember how they support israel and then im not even hungry anymore,"['every', 'time', 'crazy', 'mcdonalds', 'remember', 'support', 'israel', 'im', 'even', 'hungry', 'anymore']","['everi', 'time', 'crazi', 'mcdonald', 'rememb', 'support', 'israel', 'im', 'even', 'hungri', 'anymor']","['every', 'time', 'crazy', 'mcdonalds', 'remember', 'support', 'israel', 'im', 'even', 'hungry', 'anymore']",Mon May 27 04:02:26 +0000 2024,Conflict,POSITIVE
1794941337516867840,McDonald's and KFC are getting caught up in the Israel-Gaza tensions all around the word. Local operators in heavily-Muslim countries across Asia and the Mideast (and their local staff) are losing from boycotts and pullbacks.  https://t.co/aKUgaenrVy via @markets,mcdonalds and kfc are getting caught up in the israelgaza tensions all around the word local operators in heavilymuslim countries across asia and the mideast and their local staff are losing from boycotts and pullbacks   via ,"['mcdonalds', 'kfc', 'getting', 'caught', 'israelgaza', 'tensions', 'around', 'word', 'local', 'operators', 'heavilymuslim', 'countries', 'across', 'asia', 'mideast', 'local', 'staff', 'losing', 'boycotts', 'pullbacks', 'via']","['mcdonald', 'kfc', 'get', 'caught', 'israelgaza', 'tension', 'around', 'word', 'local', 'oper', 'heavilymuslim', 'countri', 'across', 'asia', 'mideast', 'local', 'staff', 'lose', 'boycott', 'pullback', 'via']","['mcdonalds', 'kfc', 'getting', 'caught', 'israelgaza', 'tension', 'around', 'word', 'local', 'operator', 'heavilymuslim', 'country', 'across', 'asia', 'mideast', 'local', 'staff', 'losing', 'boycott', 'pullback', 'via']",Mon May 27 03:58:57 +0000 2024,Boycott,NEGATIVE
1794939811540963584,"Just learned a friend of mine was boycotting McDonald's because they have business in Israel, so he wouldn't order some with me.

I have rarely any deep disagreements with my friends but this took me off guard and I don't know to process it.

Why, just why?","just learned a friend of mine was boycotting mcdonalds because they have business in israel so he wouldnt order some with me

i have rarely any deep disagreements with my friends but this took me off guard and i dont know to process it

why just why","['learned', 'friend', 'mine', 'boycotting', 'mcdonalds', 'business', 'israel', 'wouldnt', 'order', 'rarely', 'deep', 'disagreements', 'friends', 'took', 'guard', 'dont', 'know', 'process']","['learn', 'friend', 'mine', 'boycot', 'mcdonald', 'busi', 'israel', 'wouldnt', 'order', 'rare', 'deep', 'disagr', 'friend', 'took', 'guard', 'dont', 'know', 'process']","['learned', 'friend', 'mine', 'boycotting', 'mcdonalds', 'business', 'israel', 'wouldnt', 'order', 'rarely', 'deep', 'disagreement', 'friend', 'took', 'guard', 'dont', 'know', 'process']",Mon May 27 03:52:54 +0000 2024,Boycott,NEGATIVE
1794924732481253632,"@BabyHuey420 @HammidTariq @johncusack @BabyHuey420 No don’t you understand. By blocking celebrities on Twitter and boycotting McDonald’s these people are gonna bring peace to the region. It’s all part of the master plan, 

Oh I forgot step three of their plan: ethnically cleanse Jews from Israel","    no dont you understand by blocking celebrities on twitter and boycotting mcdonalds these people are gonna bring peace to the region its all part of the master plan 

oh i forgot step three of their plan ethnically cleanse jews from israel","['dont', 'understand', 'blocking', 'celebrities', 'twitter', 'boycotting', 'mcdonalds', 'people', 'gon', 'na', 'bring', 'peace', 'region', 'part', 'master', 'plan', 'oh', 'forgot', 'step', 'three', 'plan', 'ethnically', 'cleanse', 'jews', 'israel']","['dont', 'understand', 'block', 'celebr', 'twitter', 'boycot', 'mcdonald', 'peopl', 'gon', 'na', 'bring', 'peac', 'region', 'part', 'master', 'plan', 'oh', 'forgot', 'step', 'three', 'plan', 'ethnic', 'cleans', 'jew', 'israel']","['dont', 'understand', 'blocking', 'celebrity', 'twitter', 'boycotting', 'mcdonalds', 'people', 'gon', 'na', 'bring', 'peace', 'region', 'part', 'master', 'plan', 'oh', 'forgot', 'step', 'three', 'plan', 'ethnically', 'cleanse', 'jew', 'israel']",Mon May 27 02:52:58 +0000 2024,Boycott,NEGATIVE
1794913214091980800,"Boycott McDonald’s 
Boycott Disney Plus
Boycott Starbucks 
Boycott everything you can. 
Fuck Israel
Fuck every single Israeli supporter
Free Palestine🇵🇸🇵🇸✊🏽✊🏽","boycott mcdonalds 
boycott disney plus
boycott starbucks 
boycott everything you can 
fuck israel
fuck every single israeli supporter
free palestine","['boycott', 'mcdonalds', 'boycott', 'disney', 'plus', 'boycott', 'starbucks', 'boycott', 'everything', 'fuck', 'israel', 'fuck', 'every', 'single', 'israeli', 'supporter', 'free', 'palestine']","['boycott', 'mcdonald', 'boycott', 'disney', 'plu', 'boycott', 'starbuck', 'boycott', 'everyth', 'fuck', 'israel', 'fuck', 'everi', 'singl', 'isra', 'support', 'free', 'palestin']","['boycott', 'mcdonalds', 'boycott', 'disney', 'plus', 'boycott', 'starbucks', 'boycott', 'everything', 'fuck', 'israel', 'fuck', 'every', 'single', 'israeli', 'supporter', 'free', 'palestine']",Mon May 27 02:07:12 +0000 2024,Boycott,NEGATIVE
1794911507882574336,honestly i wish locals would care abt palestine more… but sadly they don’t gaf theyre just “oh! the israel palestine war?” and keep on consuming from mcdonald’s and starbucks like they can’t live without these overpriced fast food zionist brands… i hate it here.,honestly i wish locals would care abt palestine more but sadly they dont gaf theyre just oh the israel palestine war and keep on consuming from mcdonalds and starbucks like they cant live without these overpriced fast food zionist brands i hate it here,"['honestly', 'wish', 'locals', 'would', 'care', 'abt', 'palestine', 'sadly', 'dont', 'gaf', 'theyre', 'oh', 'israel', 'palestine', 'war', 'keep', 'consuming', 'mcdonalds', 'starbucks', 'like', 'cant', 'live', 'without', 'overpriced', 'fast', 'food', 'zionist', 'brands', 'hate']","['honestli', 'wish', 'local', 'would', 'care', 'abt', 'palestin', 'sadli', 'dont', 'gaf', 'theyr', 'oh', 'israel', 'palestin', 'war', 'keep', 'consum', 'mcdonald', 'starbuck', 'like', 'cant', 'live', 'without', 'overpr', 'fast', 'food', 'zionist', 'brand', 'hate']","['honestly', 'wish', 'local', 'would', 'care', 'abt', 'palestine', 'sadly', 'dont', 'gaf', 'theyre', 'oh', 'israel', 'palestine', 'war', 'keep', 'consuming', 'mcdonalds', 'starbucks', 'like', 'cant', 'live', 'without', 'overpriced', 'fast', 'food', 'zionist', 'brand', 'hate']",Mon May 27 02:00:25 +0000 2024,Conflict,NEGATIVE
1794902247098482944,"@RyanRozbiani She’s in the Army with her nails done seems kinda fake to me and making TikTok’s just seem odd ,, I highly doubt the real people that’s actually in Israel doesn’t post , even so why make fun innocent people dying by eating McDonald’s", shes in the army with her nails done seems kinda fake to me and making tiktoks just seem odd  i highly doubt the real people thats actually in israel doesnt post  even so why make fun innocent people dying by eating mcdonalds,"['shes', 'army', 'nails', 'done', 'seems', 'kinda', 'fake', 'making', 'tiktoks', 'seem', 'odd', 'highly', 'doubt', 'real', 'people', 'thats', 'actually', 'israel', 'doesnt', 'post', 'even', 'make', 'fun', 'innocent', 'people', 'dying', 'eating', 'mcdonalds']","['she', 'armi', 'nail', 'done', 'seem', 'kinda', 'fake', 'make', 'tiktok', 'seem', 'odd', 'highli', 'doubt', 'real', 'peopl', 'that', 'actual', 'israel', 'doesnt', 'post', 'even', 'make', 'fun', 'innoc', 'peopl', 'die', 'eat', 'mcdonald']","['shes', 'army', 'nail', 'done', 'seems', 'kinda', 'fake', 'making', 'tiktoks', 'seem', 'odd', 'highly', 'doubt', 'real', 'people', 'thats', 'actually', 'israel', 'doesnt', 'post', 'even', 'make', 'fun', 'innocent', 'people', 'dying', 'eating', 'mcdonalds']",Mon May 27 01:23:38 +0000 2024,Conflict,NEGATIVE
1794884844285206784,"@Partisangirl Well hit them back stop being farkn weak !! SEND A MESSAGE GLOBALLY, start burning McDonald’s &amp; anything else Israel owned ?? Serious you think social media post are stopping action ?? Taking Action stops the actions ?? Imagine if 50 McDonald’s got bunt down globally TODAY 🤯🤔☮️", well hit them back stop being farkn weak  send a message globally start burning mcdonalds amp anything else israel owned  serious you think social media post are stopping action  taking action stops the actions  imagine if  mcdonalds got bunt down globally today ,"['well', 'hit', 'back', 'stop', 'farkn', 'weak', 'send', 'message', 'globally', 'start', 'burning', 'mcdonalds', 'amp', 'anything', 'else', 'israel', 'owned', 'serious', 'think', 'social', 'media', 'post', 'stopping', 'action', 'taking', 'action', 'stops', 'actions', 'imagine', 'mcdonalds', 'got', 'bunt', 'globally', 'today']","['well', 'hit', 'back', 'stop', 'farkn', 'weak', 'send', 'messag', 'global', 'start', 'burn', 'mcdonald', 'amp', 'anyth', 'els', 'israel', 'own', 'seriou', 'think', 'social', 'media', 'post', 'stop', 'action', 'take', 'action', 'stop', 'action', 'imagin', 'mcdonald', 'got', 'bunt', 'global', 'today']","['well', 'hit', 'back', 'stop', 'farkn', 'weak', 'send', 'message', 'globally', 'start', 'burning', 'mcdonalds', 'amp', 'anything', 'else', 'israel', 'owned', 'serious', 'think', 'social', 'medium', 'post', 'stopping', 'action', 'taking', 'action', 'stop', 'action', 'imagine', 'mcdonalds', 'got', 'bunt', 'globally', 'today']",Mon May 27 00:14:28 +0000 2024,Conflict,NEGATIVE
1794881701229052416,@RyanRozbiani Either these girls are tiny or for whatever reason Mcdonald’s  in Israel has MASSIVE burgers!, either these girls are tiny or for whatever reason mcdonalds  in israel has massive burgers,"['either', 'girls', 'tiny', 'whatever', 'reason', 'mcdonalds', 'israel', 'massive', 'burgers']","['either', 'girl', 'tini', 'whatev', 'reason', 'mcdonald', 'israel', 'massiv', 'burger']","['either', 'girl', 'tiny', 'whatever', 'reason', 'mcdonalds', 'israel', 'massive', 'burger']",Mon May 27 00:01:59 +0000 2024,Conflict,NEGATIVE
1794875380459086080,"@cypun bro mcdonald’s help israel to kill childrens, if you don’t wanna boycott at least don’t show it in internet", bro mcdonalds help israel to kill childrens if you dont wanna boycott at least dont show it in internet,"['bro', 'mcdonalds', 'help', 'israel', 'kill', 'childrens', 'dont', 'wan', 'na', 'boycott', 'least', 'dont', 'show', 'internet']","['bro', 'mcdonald', 'help', 'israel', 'kill', 'children', 'dont', 'wan', 'na', 'boycott', 'least', 'dont', 'show', 'internet']","['bro', 'mcdonalds', 'help', 'israel', 'kill', 'childrens', 'dont', 'wan', 'na', 'boycott', 'least', 'dont', 'show', 'internet']",Sun May 26 23:36:52 +0000 2024,Boycott,NEGATIVE
1794874393975480320,"fuck mcdonald’s and starbucks, fuck disney, and most of all fuck anybody agreeing with israel.",fuck mcdonalds and starbucks fuck disney and most of all fuck anybody agreeing with israel,"['fuck', 'mcdonalds', 'starbucks', 'fuck', 'disney', 'fuck', 'anybody', 'agreeing', 'israel']","['fuck', 'mcdonald', 'starbuck', 'fuck', 'disney', 'fuck', 'anybodi', 'agre', 'israel']","['fuck', 'mcdonalds', 'starbucks', 'fuck', 'disney', 'fuck', 'anybody', 'agreeing', 'israel']",Sun May 26 23:32:57 +0000 2024,Conflict,NEGATIVE
